개방자치단체코드,관리번호,안전비상벨관리번호,설치목적,설치장소유형,설치위치,소재지도로명주소,소재지지번주소,WGS84위도,WGS84경도,연계방식,경찰연계유무,경비업체연계유무,관리사무소연계유무,부가기능,안전비상벨설치연도,최종점검일자,최종점검결과구분,관리기관명,관리기관전화번호,데이터기준일자,데이터갱신구분,데이터갱신시점,최종수정시점
3650000,202436500000900135,24,방범용,화장실,탑골어린이공원,대전광역시 중구 보문산로122번안길 44(산성동),대전광역시 중구 산성동 299-28,36.304774,127.3914287,단방향,Y,N,N,경보등+경보음,2017,2024-06-30,Y,대전광역시 중구청,042-606-6605,2024-06-30,I,2026-05-15 18:45:46,2024-08-01 13:37:12
3650000,202536500000900036,36,방범용,화장실,중촌육교 아래(게이트볼장),대전광역시 중구 중촌동 143-1,대전광역시 중구 중촌동 143-1,36.343249,127.407611,단방향,Y,N,N,경보등+경보음,2022,2025-09-30,Y,대전광역시 중구청,042-606-6272,2025-09-30,I,2026-05-15 18:45:46,2025-11-07 11:08:12
3650000,202536500000900010,10,방범용,화장실,경로공원,대전광역시 중구 대전천서로 616,대전광역시 중구 중촌동 382-1,36.3385338,127.4159917,단방향,Y,N,N,경보등+경보음,2017,2025-09-30,Y,대전광역시 중구청,042-606-6605,2025-09-30,I,2026-05-15 18:45:46,2025-11-07 11:08:12
3650000,202636500000900028,12,방범용,화장실,대흥어린이공원,대전광역시 중구 대흥로157번길 31,대전광역시 중구 대흥동 160,36.32595427,127.4284328,단방향,Y,N,N,경보등+경보음,2017,2026-04-30,Y,대전광역시 중구청,042-606-6605,2026-04-30,,2026-05-27 22:28:21,2026-05-26 17:25:53
3650000,202636500000900029,11,방범용,화장실,중촌근린공원,대전광역시 중구 중촌동 260,대전광역시 중구 중촌동 260,36.34259016,127.4055801,단방향,Y,N,N,경보등+경보음,2017,2026-04-30,Y,대전광역시 중구청,042-606-6605,2026-04-30,,2026-05-27 22:28:21,2026-05-26 17:25:53
3650000,202636500000900032,8,방범용,화장실,푸른어린이공원,대전광역시 중구 동서대로1440번길 34,대전광역시 중구 선화동 162-1,36.3349335,127.4167671,단방향,Y,N,N,경보등+경보음,2017,2026-04-30,Y,대전광역시 중구청,042-606-6605,2026-04-30,,2026-05-27 22:28:21,2026-05-26 17:25:53
3650000,202636500000900005,35,방범용,화장실,중촌 특전사동지회,대전광역시 중구 중촌동 429-27,대전광역시 중구 중촌동 429-27,36.342804,127.408181,단방향,Y,N,N,경보등+경보음,2022,2026-04-30,Y,대전광역시 중구청,042-606-7305,2026-04-30,,2026-05-27 22:28:21,2026-05-26 17:25:53
3650000,202636500000900038,2,방범용,화장실,무수동농촌전통테마마을,대전광역시 중구 운남로85번길 32-8,대전광역시 중구 무수동 96-3,36.2782335,127.4078626,단방향,Y,N,N,경보등+경보음,2017,2026-04-30,Y,대전광역시 중구청,042-606-7262,2026-04-30,,2026-05-27 22:28:21,2026-05-26 17:25:53
3650000,202636500000900022,18,방범용,화장실,서대전광장(광장내),대전광역시 중구 계백로1716번길 23,대전광역시 중구 문화동 1-39,36.32076027,127.4108672,단방향,Y,N,N,경보등+경보음,2017,2026-04-30,Y,대전광역시 중구청,042-606-6605,2026-04-30,,2026-05-27 22:28:21,2026-05-26 17:25:53
3650000,202636500000900023,17,방범용,화장실,서대전광장(음악당),대전광역시 중구 계백로1716번길 23,대전광역시 중구 문화동 1-39,36.32076027,127.4108672,단방향,Y,N,N,경보등+경보음,2017,2026-04-30,Y,대전광역시 중구청,042-606-6605,2026-04-30,,2026-05-27 22:28:21,2026-05-26 17:25:53
3650000,202636500000900039,1,방범용,화장실,단재신채호선생생가지,대전광역시 중구 단재로229번길 29,대전광역시 중구 어남동 248-1,36.2324301,127.4102801,단방향,Y,N,N,경보등+경보음,2017,2026-04-30,Y,대전광역시 중구청,042-606-6283,2026-04-30,,2026-05-27 22:28:21,2026-05-26 17:25:53
3650000,202436500000900087,7,방범용,화장실,서대전초교 뒤,대전광역시 중구 용두로28번길 22-6,대전광역시 중구 용두동 56-169,36.32739567,127.4100734,단방향,Y,N,N,경보등+경보음,2017,2024-06-30,Y,대전광역시 중구청,042-606-7303,2024-06-30,I,2026-05-15 18:45:46,2024-07-10 13:45:03
3650000,202636500000900035,5,방범용,화장실,으뜸화장실(공원경로당 옆),대전광역시 중구 보문산공원로497번길 14,대전광역시 중구 대사동 200-16,36.3128382,127.4211678,단방향,Y,N,N,경보등+경보음,2017,2026-04-30,Y,대전광역시 중구청,042-606-7305,2026-04-30,,2026-05-27 22:28:21,2026-05-26 17:25:53
3650000,202636500000900036,4,방범용,화장실,목척시장,대전광역시 중구 목척5길 126,대전광역시 중구 은행동 4-87,36.3311119,127.4241281,단방향,Y,N,N,경보등+경보음,2017,2026-04-30,Y,대전광역시 중구청,042-606-7305,2026-04-30,,2026-05-27 22:28:21,2026-05-26 17:25:53
3650000,202636500000900037,3,방범용,화장실,은행동상점가 고객지원센터,대전광역시 중구 중교로 83,대전광역시 중구 은행동 170-31,36.3271099,127.4285381,단방향,Y,N,N,경보등+경보음,2017,2026-04-30,Y,대전광역시 중구청,042-606-7223,2026-04-30,,2026-05-27 22:28:21,2026-05-26 17:25:53
3650000,202636500000900024,16,방범용,화장실,마라본공원,대전광역시 중구 계백로1571번길 46-12,대전광역시 중구 유천동 315-1,36.3204444,127.3943406,단방향,Y,N,N,경보등+경보음,2017,2026-04-30,Y,대전광역시 중구청,042-606-6605,2026-04-30,,2026-05-27 22:28:21,2026-05-26 17:25:53
3650000,202636500000900025,15,방범용,화장실,버드내어린이공원,대전광역시 중구 문화로99번길 5,대전광역시 중구 유천동 275-5,36.3126778,127.3961958,단방향,Y,N,N,경보등+경보음,2017,2026-04-30,Y,대전광역시 중구청,042-606-6605,2026-04-30,,2026-05-27 22:28:21,2026-05-26 17:25:53
3650000,202636500000900026,14,방범용,화장실,강변공원,대전광역시 중구 동서대로 1207번길 53,대전광역시 중구 태평동 368,36.3285645,127.3949107,단방향,Y,N,N,경보등+경보음,2017,2026-04-30,Y,대전광역시 중구청,042-606-6605,2026-04-30,,2026-05-27 22:28:21,2026-05-26 17:25:53
3650000,202636500000900027,13,방범용,화장실,용머리어린이공원,대전광역시 중구 계룡로 755번길 23,대전광역시 중구 용두동 162-1,36.3318289,127.4029316,단방향,Y,N,N,경보등+경보음,2017,2026-04-30,Y,대전광역시 중구청,042-606-6605,2026-04-30,,2026-05-27 22:28:21,2026-05-26 17:25:53
3650000,202636500000900007,33,방범용,화장실,뿌리공원 교통광장,대전광역시 중구 산서로 180,대전광역시 중구 침산동 360,36.28716267,127.3909084,단방향,Y,N,N,경보등+경보음,2017,2026-04-30,Y,대전광역시 중구청,042-288-8322,2026-04-30,,2026-05-27 22:28:21,2026-05-26 17:25:53
3650000,202636500000900008,32,방범용,화장실,뿌리공원 중앙광장,대전광역시 중구 뿌리공원로 79,대전광역시 중구 침산동 364,36.28537962,127.3883,단방향,Y,N,N,경보등+경보음,2017,2026-04-30,Y,대전광역시 중구청,042-288-8322,2026-04-30,,2026-05-27 22:28:21,2026-05-26 17:25:53
3650000,202636500000900009,31,방범용,화장실,효문화마을(주차장 옆),대전광역시 중구 뿌리공원로 47,대전광역시 중구 안영동 71-2,36.28533721,127.3844931,단방향,Y,N,N,경보등+경보음,2017,2026-04-30,Y,대전광역시 중구청,042-288-8214,2026-04-30,,2026-05-27 22:28:21,2026-05-26 17:25:53
3650000,202636500000900010,30,방범용,화장실,평리어린이공원,대전광역시 중구 유천로132번길 64,대전광역시 중구 태평동 266-3,36.3249041,127.3988703,단방향,Y,N,N,경보등+경보음,2017,2026-04-30,Y,대전광역시 중구청,042-606-6605,2026-04-30,,2026-05-27 22:28:21,2026-05-26 17:25:53
3650000,202636500000900011,29,방범용,화장실,버드내조폐근린공원,대전광역시 중구 유등천동로 420,대전광역시 중구 태평동 510-162,36.31901392,127.3865172,단방향,Y,N,N,경보등+경보음,2017,2026-04-30,Y,대전광역시 중구청,042-606-6605,2026-04-30,,2026-05-27 22:28:21,2026-05-26 17:25:53
3650000,202636500000900012,28,방범용,화장실,테미근린공원,대전광역시 중구 보문로 199번길 37-36,대전광역시 중구 대흥동 326-54,36.3190378,127.422279,단방향,Y,N,N,경보등+경보음,2017,2026-04-30,Y,대전광역시 중구청,042-606-6605,2026-04-30,,2026-05-27 22:28:21,2026-05-26 17:25:53
3650000,202636500000900013,27,방범용,화장실,안영2어린이공원,대전광역시 중구 성산로9번길 16,대전광역시 중구 안영동 664,36.29031077,127.379391,단방향,Y,N,N,경보등+경보음,2017,2026-04-30,Y,대전광역시 중구청,042-606-6605,2026-04-30,,2026-05-27 22:28:21,2026-05-26 17:25:53
3650000,202636500000900014,26,방범용,화장실,사정1어린이공원,대전광역시 중구 유등천동로 180,대전광역시 중구 사정동 360,36.30003466,127.3845026,단방향,Y,N,N,경보등+경보음,2017,2026-04-30,Y,대전광역시 중구청,042-606-6605,2026-04-30,,2026-05-27 22:28:21,2026-05-26 17:25:53
3650000,202536500000900008,8,방범용,화장실,푸른어린이공원,대전광역시 중구 동서대로1440번길 34,대전광역시 중구 선화동 162-1,36.3349335,127.4167671,단방향,Y,N,N,경보등+경보음,2017,2025-09-30,Y,대전광역시 중구청,042-606-6605,2025-09-30,I,2026-05-15 18:45:46,2025-11-07 11:08:12
3650000,202436500000900101,21,방범용,화장실,모산어린이공원,대전광역시 중구 보문산로171번안길 8(문화동),대전광역시 중구 문화동 563-3,36.30643997,127.3987895,단방향,Y,N,N,경보등+경보음,2017,2024-06-30,Y,대전광역시 중구청,042-606-6605,2024-06-30,I,2026-05-15 18:45:46,2024-07-10 13:45:03
3650000,202436500000900130,29,방범용,화장실,버드내조폐근린공원,대전광역시 중구 유등천동로 420,대전광역시 중구 태평동 510-162,36.31901392,127.3865172,단방향,Y,N,N,경보등+경보음,2017,2024-06-30,Y,대전광역시 중구청,042-606-6605,2024-06-30,I,2026-05-15 18:45:46,2024-08-01 13:37:12
3650000,202436500000900122,37,방범용,화장실,서대전육교 아래,대전광역시 중구 계백로 1653,대전광역시 중구 유천동 187-7,36.320156,127.403465,단방향,Y,N,N,경보등+경보음,2022,2024-06-30,Y,대전광역시 중구청,042-606-7303,2024-06-30,I,2026-05-15 18:45:46,2024-08-01 13:37:12
3650000,202536500000900037,37,방범용,화장실,서대전육교 아래,대전광역시 중구 계백로 1653,대전광역시 중구 유천동 187-7,36.320156,127.403465,단방향,Y,N,N,경보등+경보음,2022,2025-09-30,Y,대전광역시 중구청,042-606-7305,2025-09-30,I,2026-05-15 18:45:46,2025-11-07 11:08:12
3650000,202436500000900155,4,방범용,화장실,목척시장,대전광역시 중구 목척5길 126,대전광역시 중구 은행동 4-87,36.3311119,127.4241281,단방향,Y,N,N,경보등+경보음,2017,2024-06-30,Y,대전광역시 중구청,042-606-7303,2024-06-30,I,2026-05-15 18:45:46,2024-08-01 13:37:13
3650000,202436500000900152,7,방범용,화장실,서대전초교 뒤,대전광역시 중구 용두로28번길 22-6,대전광역시 중구 용두동 56-169,36.32739567,127.4100734,단방향,Y,N,N,경보등+경보음,2017,2024-06-30,Y,대전광역시 중구청,042-606-7303,2024-06-30,I,2026-05-15 18:45:46,2024-08-01 13:37:13
3650000,202436500000900157,2,방범용,화장실,무수동농촌전통테마마을,대전광역시 중구 운남로85번길 32-8,대전광역시 중구 무수동 96-3,36.2782335,127.4078626,단방향,Y,N,N,경보등+경보음,2017,2024-06-30,Y,대전광역시 중구청,042-606-7262,2024-06-30,I,2026-05-15 18:45:46,2024-08-01 13:37:13
3650000,202436500000900098,18,방범용,화장실,서대전광장(광장내),대전광역시 중구 계백로1716번길 23,대전광역시 중구 문화동 1-39,36.32076027,127.4108672,단방향,Y,N,N,경보등+경보음,2017,2024-06-30,Y,대전광역시 중구청,042-606-6605,2024-06-30,I,2026-05-15 18:45:46,2024-07-10 13:45:03
3650000,202436500000900100,20,방범용,화장실,옥미어린이공원,대전광역시 중구 문화동 484-8,대전광역시 중구 문화동 484-8,36.30787795,127.4027809,단방향,Y,N,N,경보등+경보음,2017,2024-06-30,Y,대전광역시 중구청,042-606-6605,2024-06-30,I,2026-05-15 18:45:46,2024-07-10 13:45:03
3650000,202436500000900081,1,방범용,화장실,단재신채호선생생가지,대전광역시 중구 단재로229번길 29,대전광역시 중구 어남동 248-1,36.2324301,127.4102801,단방향,Y,N,N,경보등+경보음,2017,2024-06-30,Y,대전광역시 중구청,042-606-6283,2024-06-30,I,2026-05-15 18:45:46,2024-07-10 13:45:02
3650000,202536500000900025,25,방범용,화장실,당대어린이공원,대전광역시 중구 문화로46번길 50(산성동),대전광역시 중구 산성동 36-2,36.30850149,127.3912687,단방향,Y,N,N,경보등+경보음,2017,2025-09-30,Y,대전광역시 중구청,042-606-6605,2025-09-30,I,2026-05-15 18:45:46,2025-11-07 11:08:12
3650000,202436500000900120,39,방범용,화장실,보문산 공영주차장,대전광역시 중구 대사동 644-113,대전광역시 중구 대사동 644-113,36.311909,127.420561,단방향,Y,N,N,경보등+경보음,2023,2024-06-30,Y,대전광역시 중구청,042-606-6852,2024-06-30,I,2026-05-15 18:45:46,2024-08-01 13:37:12
3650000,202536500000900019,19,방범용,화장실,천근어린이공원,대전광역시 중구 천근로 5-27,대전광역시 중구 문화동 458-14,36.3112191,127.4022766,단방향,Y,N,N,경보등+경보음,2017,2025-09-30,Y,대전광역시 중구청,042-606-6605,2025-09-30,I,2026-05-15 18:45:46,2025-11-07 11:08:12
3650000,202436500000900149,10,방범용,화장실,경로공원,대전광역시 중구 대전천서로 616,대전광역시 중구 중촌동 382-1,36.3385338,127.4159917,단방향,Y,N,N,경보등+경보음,2017,2024-06-30,Y,대전광역시 중구청,042-606-6605,2024-06-30,I,2026-05-15 18:45:46,2024-08-01 13:37:13
3650000,202536500000900035,35,방범용,화장실,중촌 특전사동지회,대전광역시 중구 중촌동 429-27,대전광역시 중구 중촌동 429-27,36.342804,127.408181,단방향,Y,N,N,경보등+경보음,2022,2025-09-30,Y,대전광역시 중구청,042-606-7305,2025-09-30,I,2026-05-15 18:45:46,2025-11-07 11:08:12
3650000,202436500000900147,12,방범용,화장실,대흥어린이공원,대전광역시 중구 대흥로157번길 31,대전광역시 중구 대흥동 160,36.32595427,127.4284328,단방향,Y,N,N,경보등+경보음,2017,2024-06-30,Y,대전광역시 중구청,042-606-6605,2024-06-30,I,2026-05-15 18:45:46,2024-08-01 13:37:13
3650000,202436500000900126,33,방범용,화장실,뿌리공원 교통광장,대전광역시 중구 산서로 180,대전광역시 중구 침산동 360,36.28716267,127.3909084,단방향,Y,N,N,경보등+경보음,2017,2024-06-30,Y,대전광역시 중구청,042-288-8322,2024-06-30,I,2026-05-15 18:45:46,2024-08-01 13:37:12
3650000,202536500000900016,16,방범용,화장실,마라본공원,대전광역시 중구 계백로1571번길 46-12,대전광역시 중구 유천동 315-1,36.3204444,127.3943406,단방향,Y,N,N,경보등+경보음,2017,2025-09-30,Y,대전광역시 중구청,042-606-6605,2025-09-30,I,2026-05-15 18:45:46,2025-11-07 11:08:12
3650000,202436500000900139,20,방범용,화장실,옥미어린이공원,대전광역시 중구 문화동 484-8,대전광역시 중구 문화동 484-8,36.30787795,127.4027809,단방향,Y,N,N,경보등+경보음,2017,2024-06-30,Y,대전광역시 중구청,042-606-6605,2024-06-30,I,2026-05-15 18:45:46,2024-08-01 13:37:13
3650000,202436500000900110,30,방범용,화장실,평리어린이공원,대전광역시 중구 유천로132번길 64,대전광역시 중구 태평동 266-3,36.3249041,127.3988703,단방향,Y,N,N,경보등+경보음,2017,2024-06-30,Y,대전광역시 중구청,042-606-6605,2024-06-30,I,2026-05-15 18:45:46,2024-07-10 13:45:03
3650000,202436500000900145,14,방범용,화장실,강변공원,대전광역시 중구 동서대로 1207번길 53,대전광역시 중구 태평동 368,36.3285645,127.3949107,단방향,Y,N,N,경보등+경보음,2017,2024-06-30,Y,대전광역시 중구청,042-606-6605,2024-06-30,I,2026-05-15 18:45:46,2024-08-01 13:37:13
3650000,202436500000900154,5,방범용,화장실,으뜸화장실(공원경로당 옆),대전광역시 중구 보문산공원로497번길 14,대전광역시 중구 대사동 200-16,36.3128382,127.4211678,단방향,Y,N,N,경보등+경보음,2017,2024-06-30,Y,대전광역시 중구청,042-606-7303,2024-06-30,I,2026-05-15 18:45:46,2024-08-01 13:37:13
3650000,202436500000900137,22,방범용,화장실,원대어린이공원,대전광역시 중구 대둔산로 407-19(산성동),대전광역시 중구 산성동 118-2,36.3060427,127.3855697,단방향,Y,N,N,경보등+경보음,2017,2024-06-30,Y,대전광역시 중구청,042-606-6605,2024-06-30,I,2026-05-15 18:45:46,2024-08-01 13:37:12
3650000,202436500000900144,15,방범용,화장실,버드내어린이공원,대전광역시 중구 문화로99번길 5,대전광역시 중구 유천동 275-5,36.3126778,127.3961958,단방향,Y,N,N,경보등+경보음,2017,2024-06-30,Y,대전광역시 중구청,042-606-6605,2024-06-30,I,2026-05-15 18:45:46,2024-08-01 13:37:13
3650000,202436500000900121,38,방범용,화장실,중촌리틀야구장,대전광역시 중구 중촌동 258-1,대전광역시 중구 중촌동 258-1,36.343767,127.405169,단방향,Y,N,N,경보등+경보음,2023,2024-06-30,Y,대전광역시 중구청,042-606-6605,2024-06-30,I,2026-05-15 18:45:46,2024-08-01 13:37:12
3650000,202436500000900133,26,방범용,화장실,사정1어린이공원,대전광역시 중구 유등천동로 180,대전광역시 중구 사정동 360,36.30003466,127.3845026,단방향,Y,N,N,경보등+경보음,2017,2024-06-30,Y,대전광역시 중구청,042-606-6605,2024-06-30,I,2026-05-15 18:45:46,2024-08-01 13:37:12
3650000,202436500000900116,36,방범용,화장실,중촌육교 아래(게이트볼장),대전광역시 중구 중촌동 143-1,대전광역시 중구 중촌동 143-1,36.343249,127.407611,단방향,Y,N,N,경보등+경보음,2022,2024-06-30,Y,대전광역시 중구청,042-606-6272,2024-06-30,I,2026-05-15 18:45:46,2024-07-10 13:45:03
3650000,202436500000900104,24,방범용,화장실,탑골어린이공원,대전광역시 중구 보문산로122번안길 44(산성동),대전광역시 중구 산성동 299-28,36.304774,127.3914287,단방향,Y,N,N,경보등+경보음,2017,2024-06-30,Y,대전광역시 중구청,042-606-6605,2024-06-30,I,2026-05-15 18:45:46,2024-07-10 13:45:03
3650000,202436500000900125,34,방범용,화장실,대전천변(은행교 옆 천변),대전광역시 중구 대전천서로439-2,대전광역시 중구 은행동 66-52,36.32821652,127.429822,단방향,Y,N,N,경보등+경보음,2019,2024-06-30,Y,대전광역시 중구청,042-606-7223,2024-06-30,I,2026-05-15 18:45:46,2024-08-01 13:37:12
3650000,202436500000900091,11,방범용,화장실,중촌근린공원,대전광역시 중구 중촌동 260,대전광역시 중구 중촌동 260,36.34259016,127.4055801,단방향,Y,N,N,경보등+경보음,2017,2024-06-30,Y,대전광역시 중구청,042-606-6605,2024-06-30,I,2026-05-15 18:45:46,2024-07-10 13:45:03
3650000,202436500000900103,23,방범용,화장실,멋티어린이공원,대전광역시 중구 계백로1571번길 46-12(유천동),대전광역시 중구 유천동 315-1,36.3204444,127.3943406,단방향,Y,N,N,경보등+경보음,2017,2024-06-30,Y,대전광역시 중구청,042-606-6605,2024-06-30,I,2026-05-15 18:45:46,2024-07-10 13:45:03
3650000,202436500000900085,5,방범용,화장실,으뜸화장실(공원경로당 옆),대전광역시 중구 보문산공원로497번길 14,대전광역시 중구 대사동 200-16,36.3128382,127.4211678,단방향,Y,N,N,경보등+경보음,2017,2024-06-30,Y,대전광역시 중구청,042-606-7303,2024-06-30,I,2026-05-15 18:45:46,2024-07-10 13:45:03
3650000,202436500000900114,34,방범용,화장실,대전천변(은행교 옆 천변),대전광역시 중구 대전천서로439-2,대전광역시 중구 은행동 66-52,36.32821652,127.429822,단방향,Y,N,N,경보등+경보음,2019,2024-06-30,Y,대전광역시 중구청,042-606-7223,2024-06-30,I,2026-05-15 18:45:46,2024-07-10 13:45:03
3650000,202536500000900026,26,방범용,화장실,사정1어린이공원,대전광역시 중구 유등천동로 180,대전광역시 중구 사정동 360,36.30003466,127.3845026,단방향,Y,N,N,경보등+경보음,2017,2025-09-30,Y,대전광역시 중구청,042-606-6605,2025-09-30,I,2026-05-15 18:45:46,2025-11-07 11:08:12
3650000,202536500000900032,32,방범용,화장실,뿌리공원 중앙광장,대전광역시 중구 뿌리공원로 79,대전광역시 중구 침산동 364,36.28537962,127.3883,단방향,Y,N,N,경보등+경보음,2017,2025-09-30,Y,대전광역시 중구청,042-288-8322,2025-09-30,I,2026-05-15 18:45:46,2025-11-07 11:08:12
3650000,202536500000900007,7,방범용,화장실,서대전초교 뒤,대전광역시 중구 용두로28번길 22-6,대전광역시 중구 용두동 56-169,36.32739567,127.4100734,단방향,Y,N,N,경보등+경보음,2017,2025-09-30,Y,대전광역시 중구청,042-606-7305,2025-09-30,I,2026-05-15 18:45:46,2025-11-07 11:08:12
3650000,202436500000900156,3,방범용,화장실,은행동상점가 고객지원센터,대전광역시 중구 중교로 83,대전광역시 중구 은행동 170-31,36.3271099,127.4285381,단방향,Y,N,N,경보등+경보음,2017,2024-06-30,Y,대전광역시 중구청,042-606-7223,2024-06-30,I,2026-05-15 18:45:46,2024-08-01 13:37:13
3650000,202436500000900092,12,방범용,화장실,대흥어린이공원,대전광역시 중구 대흥로157번길 31,대전광역시 중구 대흥동 160,36.32595427,127.4284328,단방향,Y,N,N,경보등+경보음,2017,2024-06-30,Y,대전광역시 중구청,042-606-6605,2024-06-30,I,2026-05-15 18:45:46,2024-07-10 13:45:03
3650000,202436500000900123,36,방범용,화장실,중촌육교 아래(게이트볼장),대전광역시 중구 중촌동 143-1,대전광역시 중구 중촌동 143-1,36.343249,127.407611,단방향,Y,N,N,경보등+경보음,2022,2024-06-30,Y,대전광역시 중구청,042-606-6272,2024-06-30,I,2026-05-15 18:45:46,2024-08-01 13:37:12
3650000,202436500000900140,19,방범용,화장실,천근어린이공원,대전광역시 중구 천근로 5-27,대전광역시 중구 문화동 458-14,36.3112191,127.4022766,단방향,Y,N,N,경보등+경보음,2017,2024-06-30,Y,대전광역시 중구청,042-606-6605,2024-06-30,I,2026-05-15 18:45:46,2024-08-01 13:37:13
3650000,202436500000900083,3,방범용,화장실,은행동상점가 고객지원센터,대전광역시 중구 중교로 83,대전광역시 중구 은행동 170-31,36.3271099,127.4285381,단방향,Y,N,N,경보등+경보음,2017,2024-06-30,Y,대전광역시 중구청,042-606-7223,2024-06-30,I,2026-05-15 18:45:46,2024-07-10 13:45:02
3650000,202436500000900142,17,방범용,화장실,서대전광장(음악당),대전광역시 중구 계백로1716번길 23,대전광역시 중구 문화동 1-39,36.32076027,127.4108672,단방향,Y,N,N,경보등+경보음,2017,2024-06-30,Y,대전광역시 중구청,042-606-6605,2024-06-30,I,2026-05-15 18:45:46,2024-08-01 13:37:13
3650000,202436500000900082,2,방범용,화장실,무수동농촌전통테마마을,대전광역시 중구 운남로85번길 32-8,대전광역시 중구 무수동 96-3,36.2782335,127.4078626,단방향,Y,N,N,경보등+경보음,2017,2024-06-30,Y,대전광역시 중구청,042-606-7262,2024-06-30,I,2026-05-15 18:45:46,2024-07-10 13:45:02
3650000,202436500000900112,32,방범용,화장실,뿌리공원 중앙광장,대전광역시 중구 뿌리공원로 79,대전광역시 중구 침산동 364,36.28537962,127.3883,단방향,Y,N,N,경보등+경보음,2017,2024-06-30,Y,대전광역시 중구청,042-288-8322,2024-06-30,I,2026-05-15 18:45:46,2024-07-10 13:45:03
3650000,202536500000900011,11,방범용,화장실,중촌근린공원,대전광역시 중구 중촌동 260,대전광역시 중구 중촌동 260,36.34259016,127.4055801,단방향,Y,N,N,경보등+경보음,2017,2025-09-30,Y,대전광역시 중구청,042-606-6605,2025-09-30,I,2026-05-15 18:45:46,2025-11-07 11:08:12
3650000,202536500000900030,30,방범용,화장실,평리어린이공원,대전광역시 중구 유천로132번길 64,대전광역시 중구 태평동 266-3,36.3249041,127.3988703,단방향,Y,N,N,경보등+경보음,2017,2025-09-30,Y,대전광역시 중구청,042-606-6605,2025-09-30,I,2026-05-15 18:45:46,2025-11-07 11:08:12
3650000,202436500000900107,27,방범용,화장실,안영2어린이공원,대전광역시 중구 성산로9번길 16,대전광역시 중구 안영동 664,36.29031077,127.379391,단방향,Y,N,N,경보등+경보음,2017,2024-06-30,Y,대전광역시 중구청,042-606-6605,2024-06-30,I,2026-05-15 18:45:46,2024-07-10 13:45:03
3650000,202436500000900093,13,방범용,화장실,용머리어린이공원,대전광역시 중구 계룡로 755번길 23,대전광역시 중구 용두동 162-1,36.3318289,127.4029316,단방향,Y,N,N,경보등+경보음,2017,2024-06-30,Y,대전광역시 중구청,042-606-6605,2024-06-30,I,2026-05-15 18:45:46,2024-07-10 13:45:03
3650000,202436500000900138,21,방범용,화장실,모산어린이공원,대전광역시 중구 보문산로171번안길 8(문화동),대전광역시 중구 문화동 563-3,36.30643997,127.3987895,단방향,Y,N,N,경보등+경보음,2017,2024-06-30,Y,대전광역시 중구청,042-606-6605,2024-06-30,I,2026-05-15 18:45:46,2024-08-01 13:37:12
3650000,202436500000900141,18,방범용,화장실,서대전광장(광장내),대전광역시 중구 계백로1716번길 23,대전광역시 중구 문화동 1-39,36.32076027,127.4108672,단방향,Y,N,N,경보등+경보음,2017,2024-06-30,Y,대전광역시 중구청,042-606-6605,2024-06-30,I,2026-05-15 18:45:46,2024-08-01 13:37:13
3650000,202436500000900102,22,방범용,화장실,원대어린이공원,대전광역시 중구 대둔산로 407-19(산성동),대전광역시 중구 산성동 118-2,36.3060427,127.3855697,단방향,Y,N,N,경보등+경보음,2017,2024-06-30,Y,대전광역시 중구청,042-606-6605,2024-06-30,I,2026-05-15 18:45:46,2024-07-10 13:45:03
3650000,202436500000900090,10,방범용,화장실,경로공원,대전광역시 중구 대전천서로 616,대전광역시 중구 중촌동 382-1,36.3385338,127.4159917,단방향,Y,N,N,경보등+경보음,2017,2024-06-30,Y,대전광역시 중구청,042-606-6605,2024-06-30,I,2026-05-15 18:45:46,2024-07-10 13:45:03
3650000,202436500000900136,23,방범용,화장실,멋티어린이공원,대전광역시 중구 계백로1571번길 46-12(유천동),대전광역시 중구 유천동 315-1,36.3204444,127.3943406,단방향,Y,N,N,경보등+경보음,2017,2024-06-30,Y,대전광역시 중구청,042-606-6605,2024-06-30,I,2026-05-15 18:45:46,2024-08-01 13:37:12
3650000,202536500000900015,15,방범용,화장실,버드내어린이공원,대전광역시 중구 문화로99번길 5,대전광역시 중구 유천동 275-5,36.3126778,127.3961958,단방향,Y,N,N,경보등+경보음,2017,2025-09-30,Y,대전광역시 중구청,042-606-6605,2025-09-30,I,2026-05-15 18:45:46,2025-11-07 11:08:12
3650000,202436500000900089,9,방범용,화장실,양지근린공원,대전광역시 중구 선화서로29번길 20,대전광역시 중구 선화동 362-11,36.32580495,127.415787,단방향,Y,N,N,경보등+경보음,2017,2024-06-30,Y,대전광역시 중구청,042-606-6605,2024-06-30,I,2026-05-15 18:45:46,2024-07-10 13:45:03
3650000,202536500000900004,4,방범용,화장실,목척시장,대전광역시 중구 목척5길 126,대전광역시 중구 은행동 4-87,36.3311119,127.4241281,단방향,Y,N,N,경보등+경보음,2017,2025-09-30,Y,대전광역시 중구청,042-606-7305,2025-09-30,I,2026-05-15 18:45:46,2025-11-07 11:08:12
3650000,202436500000900134,25,방범용,화장실,당대어린이공원,대전광역시 중구 문화로46번길 50(산성동),대전광역시 중구 산성동 36-2,36.30850149,127.3912687,단방향,Y,N,N,경보등+경보음,2017,2024-06-30,Y,대전광역시 중구청,042-606-6605,2024-06-30,I,2026-05-15 18:45:46,2024-08-01 13:37:12
