개방자치단체코드,관리번호,관리기관명,소재지도로명주소,소재지지번주소,설치목적구분,카메라대수,카메라화소수,촬영방면정보,보관일수,설치연월,관리기관전화번호,WGS84위도,WGS84경도,데이터기준일자,데이터갱신구분,데이터갱신시점,최종수정시점
3660000,202636600000801124,대전광역시 서구청,대전광역시 서구 복수북로 61,대전광역시 서구 복수동 283-397,생활방범,2,200,360도 전방면,30,201109,042-288-2682,36.308382,127.376544,2026-05-20,,2026-05-20 22:28:30,2026-05-19 15:14:44
3660000,202636600000801125,대전광역시 서구청,대전광역시 서구 유등로17번길 143,대전광역시 서구 복수동 569,생활방범,1,200,360도 전방면,30,201109,042-288-2682,36.299283,127.374878,2026-05-20,,2026-05-20 22:28:30,2026-05-19 15:14:44
3660000,202636600000801126,대전광역시 서구청,대전광역시 서구 복수남로12번길 28,대전광역시 서구 복수동 689,생활방범,1,200,360도 전방면,30,201109,042-288-2682,36.298161,127.380714,2026-05-20,,2026-05-20 22:28:30,2026-05-19 15:14:44
3660000,202636600000801127,대전광역시 서구청,대전광역시 서구 복수남로 37,대전광역시 서구 복수동 752,생활방범,1,200,360도 전방면,30,201109,042-288-2682,36.297753,127.376692,2026-05-20,,2026-05-20 22:28:30,2026-05-19 15:14:44
3660000,202636600000801128,대전광역시 서구청,대전광역시 서구 복수동로 100-12,대전광역시 서구 복수동 815,생활방범,1,200,360도 전방면,30,201109,042-288-2682,36.296064,127.376861,2026-05-20,,2026-05-20 22:28:30,2026-05-19 15:14:44
3660000,202636600000801129,대전광역시 서구청,대전광역시 서구 복수남로11번길 21,대전광역시 서구 복수동 898,생활방범,1,200,360도 전방면,30,201109,042-288-2682,36.296889,127.379578,2026-05-20,,2026-05-20 22:28:30,2026-05-19 15:14:44
3660000,202636600000801539,대전광역시 서구청,대전광역시 서구 정림로66번길 15,대전광역시 서구 정림동 550,생활방범,2,200,360도 전방면,30,201803,042-288-2682,36.306431,127.365958,2026-05-20,,2026-05-20 22:28:27,2026-05-19 15:14:48
3660000,202636600000801540,대전광역시 서구청,대전광역시 서구 정림로 56-9,대전광역시 서구 정림동 599,생활방범,2,200,360도 전방면,30,201803,042-288-2682,36.305386,127.365903,2026-05-20,,2026-05-20 22:28:27,2026-05-19 15:14:48
3660000,202636600000801541,대전광역시 서구청,대전광역시 서구 관저남로 60,대전광역시 서구 관저2동 1592,생활방범,2,200,360도 전방면,30,201805,042-288-2682,36.295280,127.341446,2026-05-20,,2026-05-20 22:28:27,2026-05-19 15:14:48
3660000,202636600000801542,대전광역시 서구청,대전광역시 서구 가수원중로 57번길 56,대전광역시 서구 가수원동 804-9,생활방범,2,200,360도 전방면,30,201805,042-288-2682,36.297971,127.353527,2026-05-20,,2026-05-20 22:28:27,2026-05-19 15:14:48
3660000,202636600000801680,대전광역시 서구청,대전광역시 서구 만년로 19,대전광역시 서구 만년동 3,생활방범,2,200,360도 전방면,30,202306,042-288-2682,36.367399,127.374905,2026-05-20,,2026-05-20 22:28:34,2026-05-19 15:14:49
3660000,202636600000801679,대전광역시 서구청,대전광역시 서구 월평3동 1518,대전광역시 서구 0,생활방범,2,200,360도 전방면,30,202306,042-288-2682,36.362733,127.366143,2026-05-20,,2026-05-20 22:28:34,2026-05-19 15:14:49
3660000,202636600000801681,대전광역시 서구청,대전광역시 서구 가수원중로 57번길 6,대전광역시 서구 가수원동 783-2,생활방범,3,200,360도 전방면,30,202306,042-288-2682,36.299754,127.352019,2026-05-20,,2026-05-20 22:28:34,2026-05-19 15:14:49
3660000,202636600000801682,대전광역시 서구청,,대전광역시 서구 도안동 2355,생활방범,3,200,360도 전방면,30,202306,042-288-2682,36.319468,127.350698,2026-05-20,,2026-05-20 22:28:34,2026-05-19 15:14:49
3660000,202636600000801683,대전광역시 서구청,대전광역시 서구 봉우로 48번길 14,대전광역시 서구 관저1동 1706,생활방범,2,200,360도 전방면,30,202306,042-288-2682,36.305846,127.333346,2026-05-20,,2026-05-20 22:28:34,2026-05-19 15:14:49
3660000,202636600000801684,대전광역시 서구청,대전광역시 서구 흑석동 1040,대전광역시 서구 0,생활방범,2,200,360도 전방면,30,202306,042-288-2682,36.253285,127.343661,2026-05-20,,2026-05-20 22:28:34,2026-05-19 15:14:49
3660000,202636600000801685,대전광역시 서구청,대전광역시 서구 관저동로 105번길 68,대전광역시 서구 관저2동 1187,생활방범,4,200,360도 전방면,30,202308,042-288-2682,36.301263,127.336874,2026-05-20,,2026-05-20 22:28:34,2026-05-19 15:14:49
3660000,202636600000801686,대전광역시 서구청,대전광역시 서구 계룡로354번길 13,대전광역시 서구 갈마1동 293-29,생활방범,2,200,360도 전방면,30,202401,042-288-2682,36.352826,127.367730,2026-05-20,,2026-05-20 22:28:34,2026-05-19 15:14:49
3660000,202636600000801687,대전광역시 서구청,대전광역시 서구 신갈마로211번안길 17,대전광역시 서구 갈마1동 297-3,생활방범,3,200,360도 전방면,30,202401,042-288-2682,36.352503,127.363926,2026-05-20,,2026-05-20 22:28:34,2026-05-19 15:14:49
3660000,202636600000801688,대전광역시 서구청,대전광역시 서구 계백로1249번길 138,대전광역시 서구 정림동 252-1,생활방범,14,200,360도 전방면,30,202401,042-288-2682,36.311955,127.357261,2026-05-20,,2026-05-20 22:28:34,2026-05-19 15:14:49
3660000,202636600000801689,대전광역시 서구청,대전광역시 서구 배재로 160,대전광역시 서구 도마1동 25-7,생활방범,3,200,360도 전방면,30,202403,042-288-2682,36.322548,127.370310,2026-05-20,,2026-05-20 22:28:34,2026-05-19 15:14:49
3660000,202636600000801519,대전광역시 서구청,대전광역시 서구 도마6길 38,대전광역시 서구 도마1동 88-23,생활방범,4,200,360도 전방면,30,201708,042-288-2682,36.317395,127.379195,2026-05-20,,2026-05-20 22:28:32,2026-05-19 15:14:47
3660000,202636600000801520,대전광역시 서구청,대전광역시 서구 도림6길 69,대전광역시 서구 도마2동 550-8,생활방범,3,200,360도 전방면,30,201708,042-288-2682,36.311951,127.369147,2026-05-20,,2026-05-20 22:28:32,2026-05-19 15:14:47
3660000,202636600000801521,대전광역시 서구청,대전광역시 서구 제비네6길 28,대전광역시 서구 도마2동 171-40,생활방범,3,200,좌우양방향,30,201708,042-288-2682,36.312766,127.376929,2026-05-20,,2026-05-20 22:28:32,2026-05-19 15:14:47
3660000,202636600000801522,대전광역시 서구청,대전광역시 서구 둔산남로 107,대전광역시 서구 둔산1동 1494,생활방범,3,200,360도 전방면,30,201708,042-288-2682,36.349059,127.389181,2026-05-20,,2026-05-20 22:28:32,2026-05-19 15:14:47
3660000,202636600000801523,대전광역시 서구청,대전광역시 서구 대덕대로176번길59,대전광역시 서구 둔산2동 1135,생활방범,3,200,360도 전방면,30,201708,042-288-2682,36.346557,127.378906,2026-05-20,,2026-05-20 22:28:32,2026-05-19 15:14:47
3660000,202636600000801677,대전광역시 서구청,대전광역시 서구 둔산2동 1524,대전광역시 서구 0,생활방범,2,200,360도 전방면,30,202306,042-288-2682,36.359389,127.398951,2026-05-20,,2026-05-20 22:28:34,2026-05-19 15:14:49
3660000,202636600000801678,대전광역시 서구청,대전광역시 서구 도산로 282번길 35,대전광역시 서구 가장동 43-47,생활방범,2,200,360도 전방면,30,202306,042-288-2682,36.330720,127.386401,2026-05-20,,2026-05-20 22:28:34,2026-05-19 15:14:49
3660000,202636600000801690,대전광역시 서구청,대전광역시 서구 도산로335번길 63,대전광역시 서구 괴정동 52-1,생활방범,2,200,360도 전방면,30,202403,042-288-2682,36.337956,127.386045,2026-05-20,,2026-05-20 22:28:34,2026-05-19 15:14:49
3660000,202636600000801537,대전광역시 서구청,대전광역시 서구 계백로 1307번길 75-1,대전광역시 서구 정림동 산 23-3,생활방범,2,200,360도 전방면,30,201803,042-288-2682,36.311944,127.367238,2026-05-20,,2026-05-20 22:28:27,2026-05-19 15:14:48
3660000,202636600000801067,대전광역시 서구청,대전광역시 서구 갈마중로 6-31,대전광역시 서구 갈마2동 394-2,생활방범,1,200,360도 전방면,30,201108,042-288-2682,36.346194,127.369994,2026-05-20,,2026-05-20 22:28:27,2026-05-19 15:14:44
3660000,202636600000801065,대전광역시 서구청,대전광역시 서구 대덕대로162번길 856,대전광역시 서구 갈마동 1419,생활방범,3,200,360도 전방면,30,201108,042-288-2682,36.344339,127.378675,2026-05-20,,2026-05-20 22:28:27,2026-05-19 15:14:44
3660000,202636600000801068,대전광역시 서구청,대전광역시 서구 관저북로 26,대전광역시 서구 관저1동 999-1,생활방범,1,200,360도 전방면,30,201108,042-288-2682,36.304442,127.337258,2026-05-20,,2026-05-20 22:28:27,2026-05-19 15:14:44
3660000,202636600000801066,대전광역시 서구청,대전광역시 서구 계룡로406번길 29,대전광역시 서구 갈마2동 344-26,생활방범,1,200,360도 전방면,30,201108,042-288-2682,36.349194,127.372472,2026-05-20,,2026-05-20 22:28:27,2026-05-19 15:14:44
3660000,202636600000801525,대전광역시 서구청,대전광역시 서구 중반3길 9,대전광역시 서구 변동 12-12,생활방범,4,200,360도 전방면,30,201708,042-288-2682,36.326772,127.381114,2026-05-20,,2026-05-20 22:28:27,2026-05-19 15:14:47
3660000,202636600000801538,대전광역시 서구청,대전광역시 서구 계백로 1313,대전광역시 서구 정림동 5-28,생활방범,2,200,360도 전방면,30,201803,042-288-2682,36.309173,127.368764,2026-05-20,,2026-05-20 22:28:27,2026-05-19 15:14:48
3660000,202636600000801526,대전광역시 서구청,대전광역시 서구 변동중로78번길 25,대전광역시 서구 변동 14-32,생활방범,3,200,360도 전방면,30,201708,042-288-2682,36.329336,127.378659,2026-05-20,,2026-05-20 22:28:27,2026-05-19 15:14:47
3660000,202636600000801527,대전광역시 서구청,대전광역시 서구 괴정로 195-8,대전광역시 서구 용문동 285-6,생활방범,2,200,360도 전방면,30,201708,042-288-2682,36.332732,127.392450,2026-05-20,,2026-05-20 22:28:27,2026-05-19 15:14:47
3660000,202636600000801528,대전광역시 서구청,대전광역시 서구 월평서로6번길 16,대전광역시 서구 월평동 1092,생활방범,2,200,360도 전방면,30,201708,042-288-2682,36.354313,127.359718,2026-05-20,,2026-05-20 22:28:27,2026-05-19 15:14:47
3660000,202636600000801529,대전광역시 서구청,대전광역시 서구 원평동로45,대전광역시 서구 월평동 312-1,생활방범,3,200,360도 전방면,30,201708,042-288-2682,36.358265,127.366138,2026-05-20,,2026-05-20 22:28:27,2026-05-19 15:14:47
3660000,202636600000801530,대전광역시 서구청,,대전광역시 서구 괴곡동 960-2,생활방범,2,200,360도 전방면,30,201708,042-288-2682,36.297060,127.361813,2026-05-20,,2026-05-20 22:28:27,2026-05-19 15:14:47
3660000,202636600000801531,대전광역시 서구청,대전광역시 서구 계룡로585번길 29,대전광역시 서구 탄방동 55-23,생활방범,3,200,360도 전방면,30,201708,042-288-2682,36.342930,127.389829,2026-05-20,,2026-05-20 22:28:27,2026-05-19 15:14:47
3660000,202636600000801532,대전광역시 서구청,,대전광역시 서구 가장동 38-11,생활방범,2,200,360도 전방면,30,201712,042-288-2682,36.328939,127.381914,2026-05-20,,2026-05-20 22:28:27,2026-05-19 15:14:47
3660000,202636600000801533,대전광역시 서구청,,대전광역시 서구 월평동 1503-1,생활방범,2,200,360도 전방면,30,201712,042-288-2682,36.357935,127.374134,2026-05-20,,2026-05-20 22:28:27,2026-05-19 15:14:47
3660000,202636600000801534,대전광역시 서구청,대전광역시 서구 한밭대로 지하 595,대전광역시 서구 월평3동 1503-1,생활방범,4,200,360도 전방면,30,201706,042-288-2682,36.358116,127.366023,2026-05-20,,2026-05-20 22:28:27,2026-05-19 15:14:47
3660000,202636600000801535,대전광역시 서구청,대전광역시 서구 도산로 182,대전광역시 서구 변동 49-11,생활방범,3,200,360도 전방면,30,201706,042-288-2682,36.324429,127.378779,2026-05-20,,2026-05-20 22:28:27,2026-05-19 15:14:47
3660000,202636600000800922,대전광역시 서구청,대전광역시 서구 관저로196,대전광역시 서구 관저2동 1397,생활방범,2,200,360도 전방면,30,200807,042-288-2682,36.299106,127.343389,2026-05-20,,2026-05-20 22:28:21,2026-05-19 15:14:43
3660000,202636600000800923,대전광역시 서구청,대전광역시 서구 복수동로 26,대전광역시 서구 복수동 452,생활방범,2,200,360도 전방면,30,200807,042-288-2682,36.300775,127.378675,2026-05-20,,2026-05-20 22:28:21,2026-05-19 15:14:43
3660000,202636600000801069,대전광역시 서구청,대전광역시 서구 관저동로105번길 20,대전광역시 서구 관저동 1440,생활방범,2,200,360도 전방면,30,201108,042-288-2682,36.301525,127.339192,2026-05-20,,2026-05-20 22:28:27,2026-05-19 15:14:44
3660000,202636600000801070,대전광역시 서구청,대전광역시 서구 갈마로219번길 12-20,대전광역시 서구 괴정동 110-4,생활방범,2,200,360도 전방면,30,201108,042-288-2682,36.335392,127.380594,2026-05-20,,2026-05-20 22:28:27,2026-05-19 15:14:44
3660000,202636600000801071,대전광역시 서구청,대전광역시 서구 금평3길 17,대전광역시 서구 흑석동 975,생활방범,2,200,360도 전방면,30,201108,042-288-2682,36.254397,127.340519,2026-05-20,,2026-05-20 22:28:27,2026-05-19 15:14:44
3660000,202636600000801072,대전광역시 서구청,대전광역시 서구 대덕대로21번길 18,대전광역시 서구 내동 158-14,생활방범,1,200,360도 전방면,30,201108,042-288-2682,36.335972,127.371444,2026-05-20,,2026-05-20 22:28:27,2026-05-19 15:14:44
3660000,202636600000801675,대전광역시 서구청,대전광역시 서구 계룡로 620번길 29,대전광역시 서구 용문동 591-1,생활방범,4,200,360도 전방면,30,202306,042-288-2682,36.338928,127.390258,2026-05-20,,2026-05-20 22:28:28,2026-05-19 15:14:49
3660000,202636600000801515,대전광역시 서구청,,대전광역시 서구 평촌동 171-27번지,생활방범,2,200,360도 전방면,30,201708,042-288-2682,36.238606,127.318711,2026-05-20,,2026-05-20 22:28:32,2026-05-19 15:14:47
3660000,202636600000801516,대전광역시 서구청,대전광역시 서구 동서대로973번길 7,대전광역시 서구 내동 162-11,생활방범,3,200,360도 전방면,30,201708,042-288-2682,36.334640,127.370857,2026-05-20,,2026-05-20 22:28:32,2026-05-19 15:14:47
3660000,202636600000801517,대전광역시 서구청,대전광역시 서구 변동중로 9-17,대전광역시 서구 도마1동 14-11번지,생활방범,2,200,360도 전방면,30,201708,042-288-2682,36.327872,127.371231,2026-05-20,,2026-05-20 22:28:32,2026-05-19 15:14:47
3660000,202636600000801518,대전광역시 서구청,대전광역시 서구 도마1동 134-92번지,대전광역시 서구 도마1동 134-92,생활방범,2,200,360도 전방면,30,201708,042-288-2682,36.315262,127.381765,2026-05-20,,2026-05-20 22:28:32,2026-05-19 15:14:47
3660000,202636600000801509,대전광역시 서구청,대전광역시 서구 월평동로26번길 7,대전광역시 서구 갈마1동 724,생활방범,2,200,360도 전방면,30,201708,042-288-2682,36.357606,127.368941,2026-05-20,,2026-05-20 22:28:32,2026-05-19 15:14:47
3660000,202636600000801510,대전광역시 서구청,대전광역시 서구 대덕대로162번길 23,대전광역시 서구 갈마2동 1432,생활방범,2,200,360도 전방면,30,201708,042-288-2682,36.347204,127.376994,2026-05-20,,2026-05-20 22:28:32,2026-05-19 15:14:47
3660000,202636600000801511,대전광역시 서구청,대전광역시 서구 관저동로 99,대전광역시 서구 관저2동 1287,생활방범,3,200,360도 전방면,30,201708,042-288-2682,36.301175,127.340198,2026-05-20,,2026-05-20 22:28:32,2026-05-19 15:14:47
3660000,202636600000801512,대전광역시 서구청,대전광역시 서구 괴정로8번길 41,대전광역시 서구 괴정동 124-2,생활방범,3,200,360도 전방면,30,201708,042-288-2682,36.338978,127.377039,2026-05-20,,2026-05-20 22:28:32,2026-05-19 15:14:47
3660000,202636600000801513,대전광역시 서구청,대전광역시 서구 가장로 15,대전광역시 서구 괴정동 120,생활방범,2,200,360도 전방면,30,201708,042-288-2682,36.340785,127.379429,2026-05-20,,2026-05-20 22:28:32,2026-05-19 15:14:47
3660000,202636600000801514,대전광역시 서구청,,대전광역시 서구 장안동 125-2번지,생활방범,2,200,360도 전방면,30,201708,042-288-2682,36.231794,127.349358,2026-05-20,,2026-05-20 22:28:32,2026-05-19 15:14:47
3660000,202636600000800913,대전광역시 서구청,대전광역시 서구 변정3길 18,대전광역시 서구 변동 45-1,생활방범,1,200,360도 전방면,30,200806,042-288-2682,36.323469,127.382842,2026-05-20,,2026-05-20 22:28:21,2026-05-19 15:14:42
3660000,202636600000800916,대전광역시 서구청,대전광역시 서구 월평중로13번길 103,대전광역시 서구 월평1동 1123,생활방범,1,200,360도 전방면,30,200806,042-288-2682,36.354536,127.358694,2026-05-20,,2026-05-20 22:28:21,2026-05-19 15:14:42
3660000,202636600000800914,대전광역시 서구청,대전광역시 서구 유등로 603,대전광역시 서구 용문동 216-29,생활방범,2,200,360도 전방면,30,200806,042-288-2682,36.340694,127.401588,2026-05-20,,2026-05-20 22:28:21,2026-05-19 15:14:42
3660000,202636600000800915,대전광역시 서구청,대전광역시 서구 괴정로181번길 37,대전광역시 서구 용문동 279-9,생활방범,1,200,360도 전방면,30,200806,042-288-2682,36.334586,127.392256,2026-05-20,,2026-05-20 22:28:21,2026-05-19 15:14:42
3660000,202636600000800917,대전광역시 서구청,대전광역시 서구 월평중로24번길 39,대전광역시 서구 월평1동 599,생활방범,1,200,360도 전방면,30,200806,042-288-2682,36.356628,127.365753,2026-05-20,,2026-05-20 22:28:21,2026-05-19 15:14:42
3660000,202636600000800918,대전광역시 서구청,대전광역시 서구 월평로90번길 27,대전광역시 서구 월평1동 721,생활방범,1,200,360도 전방면,30,200806,042-288-2682,36.354697,127.367669,2026-05-20,,2026-05-20 22:28:21,2026-05-19 15:14:42
3660000,202636600000800919,대전광역시 서구청,대전광역시 서구 유등로669번길 28-6,대전광역시 서구 탄방동 1347,생활방범,1,200,360도 전방면,30,200806,042-288-2682,36.347372,127.400617,2026-05-20,,2026-05-20 22:28:21,2026-05-19 15:14:42
3660000,202636600000800920,대전광역시 서구청,대전광역시 서구 도산로 419-23,대전광역시 서구 탄방동 75-24,생활방범,1,200,360도 전방면,30,200806,042-288-2682,36.341211,127.395119,2026-05-20,,2026-05-20 22:28:21,2026-05-19 15:14:42
3660000,202636600000800921,대전광역시 서구청,대전광역시 서구 관저북로92,대전광역시 서구 관저1동 984-1,생활방범,2,200,360도 전방면,30,200807,042-288-2682,36.309650,127.337222,2026-05-20,,2026-05-20 22:28:21,2026-05-19 15:14:43
3660000,202636600000800907,대전광역시 서구청,대전광역시 서구 도마6길 122,대전광역시 서구 도마1동 87-36,생활방범,1,200,360도 전방면,30,200806,042-288-2682,36.317519,127.380347,2026-05-20,,2026-05-20 22:28:21,2026-05-19 15:14:42
3660000,202636600000800908,대전광역시 서구청,대전광역시 서구 도솔2길 15,대전광역시 서구 도마2동 108-3,생활방범,4,200,360도 전방면,30,200806,042-288-2682,36.318097,127.372711,2026-05-20,,2026-05-20 22:28:21,2026-05-19 15:14:42
3660000,202636600000800909,대전광역시 서구청,대전광역시 서구 도솔5길 65,대전광역시 서구 도마2동 161-12,생활방범,1,200,360도 전방면,30,200806,042-288-2682,36.314158,127.371289,2026-05-20,,2026-05-20 22:28:21,2026-05-19 15:14:42
3660000,202636600000800911,대전광역시 서구청,대전광역시 서구 만년남로 11번길 26,대전광역시 서구 만년동 235,생활방범,1,200,360도 전방면,30,200806,042-288-2682,36.366222,127.375300,2026-05-20,,2026-05-20 22:28:21,2026-05-19 15:14:42
3660000,202636600000800910,대전광역시 서구청,대전광역시 서구 대덕대로 175번길 30,대전광역시 서구 둔산2동 1115,생활방범,2,200,360도 전방면,30,200806,042-288-2682,36.349939,127.375292,2026-05-20,,2026-05-20 22:28:21,2026-05-19 15:14:42
3660000,202636600000800912,대전광역시 서구청,대전광역시 서구 도산로 207번길 49,대전광역시 서구 변동 23-52,생활방범,1,200,360도 전방면,30,200806,042-288-2682,36.327471,127.377342,2026-05-20,,2026-05-20 22:28:21,2026-05-19 15:14:42
3660000,202636600000800901,대전광역시 서구청,대전광역시 서구 벌곡로 1379번길 33,대전광역시 서구 가수원동 769-1,생활방범,1,200,360도 전방면,30,200806,042-288-2682,36.304022,127.352169,2026-05-20,,2026-05-20 22:28:21,2026-05-19 15:14:42
3660000,202636600000800903,대전광역시 서구청,대전광역시 서구 대덕대로 135번길 25,대전광역시 서구 갈마2동 1152,생활방범,1,200,360도 전방면,30,200806,042-288-2682,36.345808,127.373425,2026-05-20,,2026-05-20 22:28:21,2026-05-19 15:14:42
3660000,202636600000800902,대전광역시 서구청,대전광역시 서구 신갈마로 141번길 14,대전광역시 서구 갈마1동 377-21,생활방범,1,200,360도 전방면,30,200806,042-288-2682,36.346172,127.367467,2026-05-20,,2026-05-20 22:28:21,2026-05-19 15:14:42
3660000,202636600000800904,대전광역시 서구청,대전광역시 서구 갈마중로50번길 72,대전광역시 서구 갈마2동 1196,생활방범,1,200,360도 전방면,30,200806,042-288-2682,36.343789,127.374014,2026-05-20,,2026-05-20 22:28:21,2026-05-19 15:14:42
3660000,202636600000800905,대전광역시 서구청,대전광역시 서구 구봉로 147번길 76-3,대전광역시 서구 관저2동 1304,생활방범,1,200,360도 전방면,30,200806,042-288-2682,36.300086,127.338303,2026-05-20,,2026-05-20 22:28:21,2026-05-19 15:14:42
3660000,202636600000800906,대전광역시 서구청,대전광역시 서구 도마 16길 46,대전광역시 서구 도마1동 71-48,생활방범,1,200,360도 전방면,30,200806,042-288-2682,36.320711,127.378806,2026-05-20,,2026-05-20 22:28:21,2026-05-19 15:14:42
3660000,202636600000801271,대전광역시 서구청,,대전광역시 서구 흑석동,생활방범,3,200,360도 전방면,30,201406,042-288-2682,36.252178,127.344273,2026-05-20,,2026-05-20 22:28:28,2026-05-19 15:14:45
3660000,202636600000801272,대전광역시 서구청,대전광역시 서구 갈마중로 16번길 18,대전광역시 서구 갈마동 352-4,생활방범,3,200,360도 전방면,30,201501,042-288-2682,36.346913,127.371077,2026-05-20,,2026-05-20 22:28:28,2026-05-19 15:14:46
3660000,202636600000801276,대전광역시 서구청,대전광역시 서구 가수원로65번길 18,대전광역시 서구 가수원동 641-39,생활방범,3,200,360도 전방면,30,201501,042-288-2682,36.299760,127.350737,2026-05-20,,2026-05-20 22:28:28,2026-05-19 15:14:46
3660000,202636600000801273,대전광역시 서구청,대전광역시 서구 월평서로 6번길 66,대전광역시 서구 월평동 933,생활방범,3,200,360도 전방면,30,201501,042-288-2682,36.354760,127.362210,2026-05-20,,2026-05-20 22:28:28,2026-05-19 15:14:46
3660000,202636600000801274,대전광역시 서구청,,대전광역시 서구 괴곡동 157번지 인근,생활방범,3,200,360도 전방면,30,201501,042-288-2682,36.278628,127.365836,2026-05-20,,2026-05-20 22:28:28,2026-05-19 15:14:46
3660000,202636600000801275,대전광역시 서구청,,대전광역시 서구 장안동 299번지,생활방범,3,200,360도 전방면,30,201501,042-288-2682,36.220798,127.338307,2026-05-20,,2026-05-20 22:28:28,2026-05-19 15:14:46
3660000,202636600000801647,대전광역시 서구청,,대전광역시 서구 도안동 2352,생활방범,2,200,360도 전방면,30,202205,042-288-2682,36.325590,127.348975,2026-05-20,,2026-05-20 22:28:28,2026-05-19 15:14:48
3660000,202636600000801277,대전광역시 서구청,대전광역시 서구 도산로 286,대전광역시 서구 가장동 45-9,생활방범,2,200,360도 전방면,30,201501,042-288-2682,36.332068,127.385388,2026-05-20,,2026-05-20 22:28:28,2026-05-19 15:14:46
3660000,202636600000801278,대전광역시 서구청,대전광역시 서구 중반 2길 57,대전광역시 서구 변동 35-23,생활방범,3,200,360도 전방면,30,201501,042-288-2682,36.325224,127.381877,2026-05-20,,2026-05-20 22:28:28,2026-05-19 15:14:46
3660000,202636600000801279,대전광역시 서구청,,대전광역시 서구 도안동 450-1,생활방범,1,200,360도 전방면,30,201508,042-288-2682,36.331865,127.344801,2026-05-20,,2026-05-20 22:28:28,2026-05-19 15:14:46
3660000,202636600000801280,대전광역시 서구청,대전광역시 서구 동서대로 686,대전광역시 서구 도안동 707,생활방범,1,200,360도 전방면,30,201508,042-288-2682,36.33159976,127.33892659,2026-05-20,,2026-05-20 22:28:28,2026-05-19 15:14:46
3660000,202636600000801281,대전광역시 서구청,대전광역시 서구 도안동로 277,대전광역시 서구 도안동 837-1,생활방범,1,200,360도 전방면,30,201508,042-288-2682,36.33058678,127.34774935,2026-05-20,,2026-05-20 22:28:28,2026-05-19 15:14:46
3660000,202636600000801282,대전광역시 서구청,대전광역시 서구 도안북로 113,대전광역시 서구 도안동 897,생활방범,1,200,360도 전방면,30,201508,042-288-2682,36.33038797,127.3412215,2026-05-20,,2026-05-20 22:28:28,2026-05-19 15:14:46
3660000,202636600000801283,대전광역시 서구청,,대전광역시 서구 도안동 521-2,생활방범,1,200,360도 전방면,30,201508,042-288-2682,36.32852765,127.34597663,2026-05-20,,2026-05-20 22:28:28,2026-05-19 15:14:46
3660000,202636600000801646,대전광역시 서구청,,대전광역시 서구 도안동 2335,생활방범,2,200,360도 전방면,30,202205,042-288-2682,36.326055,127.350060,2026-05-20,,2026-05-20 22:28:28,2026-05-19 15:14:48
3660000,202636600000801648,대전광역시 서구청,,대전광역시 서구 도안동 2356,생활방범,2,200,360도 전방면,30,202205,042-288-2682,36.320845,127.349831,2026-05-20,,2026-05-20 22:28:28,2026-05-19 15:14:48
3660000,202636600000801649,대전광역시 서구청,,대전광역시 서구 도안동 2360,생활방범,2,200,360도 전방면,30,202205,042-288-2682,36.317771,127.349060,2026-05-20,,2026-05-20 22:28:28,2026-05-19 15:14:48
3660000,202636600000801650,대전광역시 서구청,,대전광역시 서구 도안동 2370,생활방범,2,200,360도 전방면,30,202205,042-288-2682,36.317614,127.349951,2026-05-20,,2026-05-20 22:28:28,2026-05-19 15:14:48
3660000,202636600000801651,대전광역시 서구청,,대전광역시 서구 도안동 2375,생활방범,2,200,360도 전방면,30,202205,042-288-2682,36.318030,127.351095,2026-05-20,,2026-05-20 22:28:28,2026-05-19 15:14:48
3660000,202636600000801652,대전광역시 서구청,,대전광역시 서구 도안동 2375,생활방범,2,200,360도 전방면,30,202205,042-288-2682,36.317531,127.351074,2026-05-20,,2026-05-20 22:28:28,2026-05-19 15:14:48
3660000,202636600000801653,대전광역시 서구청,,대전광역시 서구 도안동 2377,생활방범,2,200,360도 전방면,30,202205,042-288-2682,36.314883,127.351814,2026-05-20,,2026-05-20 22:28:28,2026-05-19 15:14:48
3660000,202636600000801130,대전광역시 서구청,대전광역시 서구 월평로14,대전광역시 서구 월평1동 1152,생활방범,2,200,360도 전방면,30,201109,042-288-2682,36.355442,127.358972,2026-05-20,,2026-05-20 22:28:30,2026-05-19 15:14:44
3660000,202636600000801131,대전광역시 서구청,대전광역시 서구 월평로27번길 1,대전광역시 서구 월평1동 405,생활방범,2,200,360도 전방면,30,201109,042-288-2682,36.356969,127.360122,2026-05-20,,2026-05-20 22:28:30,2026-05-19 15:14:44
3660000,202636600000801132,대전광역시 서구청,,대전광역시 서구 월평1동 801,생활방범,2,200,360도 전방면,30,201109,042-288-2682,36.355367,127.365897,2026-05-20,,2026-05-20 22:28:30,2026-05-19 15:14:44
3660000,202636600000801405,대전광역시 서구청,대전광역시 서구 도마13길 47,대전광역시 서구 도마동 83-35,생활방범,2,200,360도 전방면,30,201606,042-288-2682,36.320699,127.383621,2026-05-20,,2026-05-20 22:28:30,2026-05-19 15:14:47
3660000,202636600000801406,대전광역시 서구청,대전광역시 서구 조달청길 142,대전광역시 서구 도마1동 95-21,생활방범,2,200,360도 전방면,30,201606,042-288-2682,36.319282,127.380296,2026-05-20,,2026-05-20 22:28:30,2026-05-19 15:14:47
3660000,202636600000801407,대전광역시 서구청,대전광역시 서구 유등로 195,대전광역시 서구 도마1동 180-3,생활방범,2,200,360도 전방면,30,201606,042-288-2682,36.309369,127.383861,2026-05-20,,2026-05-20 22:28:30,2026-05-19 15:14:47
